,field_numb,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100
10,RZUH09,4957101.251,1947742.623,0.735668792039346,1.0,1.0,1.0,0.0709156719812282,0.0668553486466408,0.797940340909091,1.0,0.999676209712565,1.0,0.999813631367379,1.0,0.999491003447805,1.0,0.0787866819785158,0.0784327201545238,0.107299903874832,0.110568389296532,0.088150952145243,0.089825302362442,0.843450479233227,1.0,0.402645945794342,0.385624557733536,0.820807770961145,1.0,0.391262689013585,0.372548133134842,0.225152354739049,0.159999996423721,0.267000000970438,0.239999994635582,0.267317073737703,0.280000001192093,0.934920634920635,1.0,0.397567036704874,0.377663224935532,0.378910145740355,0.371008262038231,0.248455284905385,0.200000002980232,0.378338221266415,0.43955072760582,0.888031662613638,0.898311913013458,0.883588150539229,0.898302972316742,0.355672721575742,0.360327959060669,0.408695213623375,0.472755193710327,0.468153093649153,0.552187561988831,0.884321222341195,0.895375907421112,0.890886470749604,0.898302972316742,0.538605923003513,0.683794379234314,0.596736356350789,0.723267734050751,0.526734986003827,0.428571432828903,0.571355538256085,0.428571432828903,0.613414461519208,0.781161814928055,0.497247974283929,0.594809800386429,0.515415724557697,0.632929563522339,0.63401371152056,0.806199371814728,4.36923860072822,4.52753162384033,0.744804435445891,0.840513080358505,0.664315366386308,0.82585346698761,4.50645062890824,4.8775897026062,0.610908263145735,1.0,4.65709842373167,5.17440462112427,5.03305820090261,5.39226198196411
11,RZUH11,4957101.251,1946942.623,0.0,0.0,0.979759341992509,1.0,0.0130242661116964,0.0078737181611359,0.296797153024911,0.0,0.921599059031747,0.966666638851166,0.930389811603197,0.966666638851166,0.926368963039643,0.966666638851166,0.0104109126288081,0.0068535497412085,0.0169695517715489,0.0163530800491571,0.009830325930595,0.0064393179491162,0.227888446215139,0.0,0.44416261105014,0.45222207903862,0.265217391304348,0.0,0.448026269362361,0.460600703954697,0.0195013848326873,0.0,0.0027160493679988,0.0,0.0,0.0,0.365814696485623,0.5,0.445877273191998,0.454793840646744,0.426499820059272,0.420461490750313,0.0095934958113887,0.0,0.227242055019359,0.212336212396622,0.912253719698627,0.921973347663879,0.918845135937366,0.92596834897995,0.235155335978705,0.217428117990494,0.209711415981573,0.19884417951107,0.210408984896071,0.208580493927002,0.922722878318336,0.92596834897995,0.919792667253694,0.92596834897995,0.390295132826413,0.389536961913109,0.376581253537794,0.380134493112564,0.0702144894432329,0.0,0.0429300300168748,0.0,0.586384283603522,0.573180019855499,0.421289588057058,0.403593122959137,0.409965831487986,0.398926258087158,0.57872735002458,0.567305475473404,2.89025133978565,2.72128939628601,0.563912454073305,0.564433872699738,0.562262107051818,0.55771005153656,2.81590646864998,2.6221821308136,0.0138762516509386,0.0,2.71187378353809,2.55107009410858,2.83506344799972,2.9936695098877
12,RZUE01,4955901.251,1950942.623,1.0,1.0,1.0,1.0,0.0918852279285922,0.0938221663236618,0.94140625,1.0,0.999148322859079,1.0,0.999893503638502,1.0,0.99550861209123,1.0,0.0978513957132273,0.101297467947006,0.125487741672351,0.132293686270714,0.105497482188861,0.110593650490046,0.996805111821086,1.0,0.370706465416726,0.365723609924316,0.983120204603581,1.0,0.360819253830179,0.361322700977325,0.519111111573875,0.560000002384186,0.566792454687679,0.600000023841858,0.607804880636494,0.600000023841858,1.0,1.0,0.364689078785564,0.363551110029221,0.355773225331154,0.357609197497368,0.540793651655789,0.560000002384186,0.627305535665804,0.641381561756134,0.891137540507477,0.901337146759033,0.894257262856299,0.911056399345398,0.602062871119269,0.632306337356567,0.640530121072504,0.645434081554413,0.651735797667275,0.649892389774323,0.904260675838072,0.921973347663879,0.919584560394287,0.930191159248352,0.724779757296732,0.734043747186661,0.731196374558031,0.737122893333435,0.900449745533616,1.0,0.954621849127133,1.0,0.825228858514336,0.848962932825089,0.696184503389549,0.721242636442184,0.713852790659817,0.726589024066925,0.837654199238886,0.850489050149918,5.64007971091655,5.92306470870972,0.848674114454876,0.853476345539093,0.843166074403101,0.851600974798203,5.80682951202269,5.93771171569824,0.983052775406154,1.0,5.91528069882909,5.96860957145691,6.02851216316223,6.0425341129303
13,RZUE02,4955901.251,1950542.623,1.0,1.0,1.0,1.0,0.0651729688360191,0.0492406915873289,0.767118402282454,1.0,0.990406127587343,1.0,0.998572274125356,1.0,0.977865807871506,1.0,0.071956104691803,0.0611443296074867,0.100771554016743,0.0990096852183342,0.0807375406710912,0.0735838487744331,0.974420463629097,1.0,0.395405307444147,0.372822463512421,0.868205128205128,1.0,0.372918970948933,0.368854999542236,0.411587744079592,0.519999980926514,0.571677018489156,0.639999985694885,0.765853663770164,0.800000011920929,1.0,1.0,0.385528305772039,0.37035670876503,0.366284574835728,0.365317463874817,0.479352226744779,0.519999980926514,0.519529289871623,0.593351066112518,0.874422957259975,0.898302972316742,0.870945169773055,0.889720916748047,0.473305200480117,0.581621289253235,0.578441224800466,0.60234659910202,0.615774382227145,0.617972314357758,0.890276823971674,0.901337146759033,0.910869669318199,0.921964645385742,0.683576455853778,0.704137921333313,0.709366037251469,0.711372852325439,0.681767452629918,1.0,0.789293019066742,1.0,0.744966660920599,0.836004912853241,0.590840736243949,0.680364400148392,0.630158686840553,0.693439245223999,0.779988720734832,0.841638147830963,4.82389783745465,5.7190990447998,0.849485143726947,0.851680427789688,0.830834206000164,0.847060084342957,5.21935756318573,5.80485343933105,0.911956150135357,1.0,5.68423146955312,5.90447068214417,6.08437987565994,6.10582709312439
14,RZUF02,4956301.251,1950542.623,0.547619051762722,0.428571432828903,0.999358973824061,1.0,0.078610737623783,0.064239077270031,0.839659453706988,1.0,0.997148508981715,1.0,0.997816160213861,1.0,0.997184275312177,1.0,0.0723999921680039,0.0574382357299328,0.0435033592049223,0.0379070788621902,0.0622658260521577,0.0496098548173904,0.828662930344275,1.0,0.38652377518406,0.37249456346035,0.835717935615738,1.0,0.387647012244125,0.376494169235229,0.353922653531666,0.439999997615814,0.318012423720789,0.319999992847443,0.30829268457686,0.280000001192093,0.858974358974359,1.0,0.386766228576758,0.372902572154999,0.393432412595994,0.386282742023468,0.339598395109895,0.360000014305115,0.47562085785279,0.581432282924652,0.877397938601702,0.898302972316742,0.869554250998053,0.876756250858307,0.483978532831102,0.590325117111206,0.463147224805955,0.569716930389404,0.433868288422545,0.442845165729523,0.859960190642555,0.874308168888092,0.829311778098345,0.844257473945618,0.593023354368927,0.667954087257385,0.575756152121785,0.603230059146881,0.672536816235514,1.0,0.661178700416931,1.0,0.744652156187278,0.83366334438324,0.602278876350525,0.691450238227844,0.598664825855149,0.680845886468887,0.744275058491868,0.830486655235291,4.89977132705778,5.66147947311401,0.731677905305639,0.770932793617249,0.742475127349201,0.824175417423248,4.85208688496578,5.57593107223511,0.622343450144538,1.0,4.7502698079595,5.20323514938354,4.61273136138916,4.54787135124207
15,RZUF04,4956301.251,1949742.623,0.443778805723113,0.428571432828903,1.0,1.0,0.0872139893949117,0.0833521708846092,0.829302987197724,1.0,0.999590792527894,1.0,0.999387156477363,1.0,0.999715504762458,1.0,0.0858488868931523,0.0845689326524734,0.0864132679100493,0.0870712623000145,0.0841267018762829,0.0891432240605354,0.823741007194245,1.0,0.376113417671948,0.367698311805725,0.828132992327366,1.0,0.374658056243505,0.36658838391304,0.32622222447147,0.360000014305115,0.321500001382083,0.360000014305115,0.288780486256611,0.319999992847443,0.826366559485531,1.0,0.374809814375173,0.36646243929863,0.37599855947953,0.381219044327736,0.33670682971736,0.360000014305115,0.449422375608193,0.591599643230438,0.86406850647766,0.874317169189453,0.86455465694589,0.874317169189453,0.444806619926587,0.574885129928589,0.447708390166049,0.581661403179169,0.415865749789354,0.395977675914764,0.867180908520018,0.874312669038773,0.852836764867033,0.860630929470062,0.562727413211646,0.686310946941376,0.544362239539623,0.605657875537872,0.594411259864257,1.0,0.582237804769434,1.0,0.709465231208129,0.825962841510773,0.56118414392491,0.679494500160217,0.564664799253906,0.687114804983139,0.71148817010698,0.827640235424042,4.7133673166213,5.5747377872467,0.702491038299927,0.78493869304657,0.71012760970381,0.825550198554993,4.71458504296118,5.54512023925781,0.557736195647678,0.428571432828903,4.66964495451606,5.1361141204834,4.45254673768039,4.42315626144409
16,RZUF03,4956301.251,1950142.623,0.0684993261888576,0.0,0.988500213081187,1.0,0.0478946017829572,0.0289548747241497,0.650017774617846,0.5,0.98537346869019,1.0,0.987182592627514,1.0,0.982950453058155,1.0,0.0381359715429407,0.0233140029013157,0.0139753270135322,0.0131368269212544,0.0282861530755546,0.0208285544067621,0.587550200803213,0.5,0.412966532871715,0.403725922107697,0.624679322729605,0.5,0.426398942940251,0.438591301441193,0.206796658902447,0.0,0.12654088118916,0.0,0.0092307690244454,0.0,0.405844155844156,0.5,0.418825617697641,0.423734024167061,0.458117937735039,0.463216781616211,0.17523809602218,0.0,0.310302184742824,0.184483483433723,0.886213243843395,0.901337146759033,0.888914302568282,0.901337146759033,0.343829960092956,0.229305878281593,0.269345167681815,0.162001699209213,0.15638679289856,0.14245668053627,0.885040707558206,0.898311913013458,0.898094345033169,0.901337146759033,0.399016874848354,0.321158334612846,0.288711957490215,0.278529316186905,0.450000001236479,0.28571429848671,0.40408163389229,0.142857149243355,0.642197123132445,0.609936594963074,0.469556272056581,0.412872552871704,0.43878482858832,0.361481130123138,0.620167348383624,0.563692033290863,4.04048501636229,3.45389533042908,0.503158034059046,0.486379265785217,0.590231645473178,0.521742314100266,3.87001579326968,3.06617951393127,0.32259533450423,0.0,3.61107872926964,2.91989040374756,2.83302549004555,2.7955117225647
17,RZUF12,4956301.251,1946542.623,0.629829293011494,1.0,1.0,1.0,0.0699191627934649,0.0450938157737255,0.738867117919487,1.0,0.98542967567077,1.0,0.992770656441035,1.0,0.980560060451156,1.0,0.0676788276553345,0.0469011478126049,0.0727209159803967,0.0695179738104343,0.0660393852190683,0.0515533685684204,0.762841091492777,1.0,0.394551414996386,0.380206704139709,0.752820512820513,1.0,0.386837854513888,0.375614732503891,0.35704109607494,0.319999992847443,0.345679013725416,0.280000001192093,0.358048783024637,0.280000001192093,0.874193548387097,1.0,0.390531276335421,0.378451228141785,0.37622137762868,0.364578127861023,0.352000000634614,0.319999992847443,0.495935005177162,0.588061094284058,0.877607857117944,0.898302972316742,0.872353659906695,0.898302972316742,0.501670758452894,0.599759578704834,0.482391521611041,0.555976450443268,0.515728948685603,0.608259856700897,0.864653763456165,0.889712691307068,0.84045823177888,0.850168943405151,0.607734748624986,0.672276973724365,0.631402624914279,0.701532661914825,0.582814636533031,1.0,0.584322869131785,1.0,0.757313788642165,0.832135140895844,0.628727150353266,0.69271856546402,0.622564097091756,0.684458047151566,0.7546789912987,0.829236924648285,4.74433768711529,5.35250759124756,0.772110633671093,0.832275331020355,0.74557979164972,0.822712302207947,4.74070304401459,5.22460699081421,0.559949996529255,0.428571432828903,4.68973060523939,4.84025239944458,4.91612128238773,5.28582906723022
18,RZUF11,4956301.251,1946942.623,0.0,0.0,0.902673810911484,0.899999976158142,0.0055376827669375,0.0022130215074867,0.162402274342573,0.0,0.865418300360365,0.894590735435486,0.858148902012459,0.879814982414246,0.883910420543349,0.905719101428986,0.0028385392637909,0.0015022510197013,0.0015214720900612,0.0015571860712952,0.001786307607263,0.0012018007691949,0.0921787709497207,0.0,0.474643382684122,0.479423850774765,0.115089514066496,0.0,0.483769887129977,0.49039988219738,0.0167777777752942,0.0,0.007249999884516,0.0,0.0,0.0,0.0801282051282051,0.0,0.48051799960446,0.484214007854462,0.484411958212289,0.486948072910309,0.0106024094614159,0.0,0.234362275186529,0.224047601222992,0.875172858214165,0.876745223999023,0.876103307979722,0.876745223999023,0.237113692748598,0.224249213933945,0.235539717646353,0.224234059453011,0.195134321736753,0.193263158202171,0.876006668236986,0.876739710569382,0.870191812811799,0.87673419713974,0.437095045862995,0.454209446907043,0.370072600877937,0.368407756090164,0.040584416504399,0.0,0.0234204005065685,0.0,0.577243669727869,0.582965075969696,0.431591199602027,0.44755756855011,0.434281656674602,0.451620027422905,0.575848772169879,0.583038866519928,2.66701002084888,2.47292196750641,0.529954223965223,0.538948804140091,0.577886344070116,0.584950834512711,2.56594291185179,2.44212114810944,0.0195272359773695,0.0,2.52911398683361,2.43190491199493,2.42290253722253,2.38861584663391
19,RZUF13,4956301.251,1946142.623,1.0,1.0,1.0,1.0,0.144177513490644,0.147698268294334,0.986510472133475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.155763504164451,0.15864385664463,0.195463502445282,0.195329628884792,0.168516057195326,0.17078261077404,1.0,1.0,0.367023935938599,0.367968887090683,0.999488491048593,1.0,0.370053971851189,0.370616048574448,0.556712328795701,0.600000023841858,0.591358024305032,0.600000023841858,0.573658538300817,0.560000002384186,1.0,1.0,0.367589261605568,0.369113191962242,0.372342948539135,0.37199579179287,0.576156862109315,0.600000023841858,0.654504170322541,0.658506810665131,0.91340898568217,0.92596834897995,0.92724099788935,0.930191159248352,0.637488141159395,0.65519255399704,0.661585107697466,0.658506810665131,0.64453882359849,0.646964132785797,0.931148630215894,0.930191159248352,0.92650057634904,0.92596834897995,0.734766785885572,0.736885070800781,0.722954286173129,0.726085484027863,0.960739615337646,1.0,0.993002915504027,1.0,0.839395555528416,0.851861983537674,0.717466537417882,0.731860816478729,0.730609472142052,0.735752910375595,0.849513269290559,0.853658556938171,5.91863716591361,6.06779289245605,0.850637248997549,0.852852046489716,0.853096786970845,0.854805469512939,6.03911361194426,6.086669921875,1.0,1.0,6.08702589399252,6.08992552757263,6.0577604189441,6.08184719085693
20,RZUF08,4956301.251,1948142.623,0.0027210885570162,0.0,0.989775650347433,1.0,0.0659405373156787,0.0639471188187599,0.625044341965236,0.5,0.997820127808731,1.0,0.996583469546376,1.0,0.998475642650844,1.0,0.0530223862755118,0.0486965868622065,0.021035664773456,0.0183472400531173,0.0395165979530131,0.0362247098237276,0.493589743589744,0.5,0.421605209784191,0.424834996461868,0.568507157464213,0.5,0.435089865355816,0.434272915124893,0.0722005571495524,0.0,0.0057861635801177,0.0,0.0,0.0,0.387096774193548,0.5,0.427489057322096,0.429967761039734,0.44624862933236,0.447687387466431,0.0390438249564741,0.0,0.135323230645238,0.0699431896209717,0.849437499073069,0.86060494184494,0.841660004565793,0.844257473945618,0.181835699266079,0.0806552022695541,0.083507839773101,0.0628010630607605,0.0635453471551081,0.0568833723664284,0.827102785658597,0.834867835044861,0.867647285485149,0.87673419713974,0.246011100679225,0.218170821666718,0.223094227929394,0.214810825884342,0.205499571589281,0.0,0.121406685062461,0.0,0.463700383413824,0.36159710586071,0.343695049174799,0.245112836360931,0.300624908371756,0.230806916952133,0.419819103921404,0.337965250015259,3.32556651805935,2.7763888835907,0.340400640889035,0.313036173582077,0.365798863862614,0.321757465600967,3.04085860771518,2.70987498760223,0.0419899603833977,0.0,2.72328356851884,2.64577734470367,2.54240047872363,2.59229373931885
21,RZUF10,4956301.251,1947342.623,0.0816326557170777,0.0,0.956498586185395,0.966666638851166,0.0462502651385685,0.0279633477330208,0.618801284338209,0.5,0.977992319510533,1.0,0.973837104039832,1.0,0.978091699499511,1.0,0.0388079069512419,0.022517723031342,0.0149603587959612,0.0084264706820249,0.0306113855057368,0.0183357065543532,0.562699680511182,0.5,0.426495189172747,0.418160140514374,0.606153846153846,0.5,0.436836656234036,0.435875982046127,0.118440111076931,0.0,0.111446540544993,0.0,0.015384615231783,0.0,0.325396825396825,0.0,0.429497696017407,0.42908251285553,0.473222038140312,0.488357186317444,0.115079364606312,0.0,0.347107533579187,0.286347061395645,0.864200907765114,0.874317169189453,0.861101264702899,0.874317169189453,0.350179787603486,0.287469416856766,0.338309978439358,0.256086826324463,0.219182158886425,0.180171191692352,0.860415963147154,0.87673419713974,0.878901202880328,0.898311913013458,0.486913969588434,0.435199230909348,0.380511189949128,0.344180643558502,0.39631336593049,0.28571429848671,0.379956270237358,0.142857149243355,0.657587352952051,0.649971842765808,0.496018366652074,0.486055165529251,0.491798973245214,0.486055165529251,0.655669047759943,0.650824904441833,3.86827274647176,3.59170603752136,0.55289082448834,0.517158567905426,0.649023545138976,0.587708055973053,3.8181229323557,3.43832111358643,0.32165678002583,0.142857149243355,3.68569045120747,3.07610785961151,2.85515481678408,2.61732149124146
22,RZUF09,4956301.251,1947742.623,0.600090995336034,0.428571432828903,1.0,1.0,0.10248714528495,0.0999810807406902,0.740740740740741,0.5,0.999948717905925,1.0,0.999919871728008,1.0,0.99995251657956,1.0,0.106082891776967,0.103783782571554,0.108125890477206,0.110624194145203,0.108475945834727,0.110560890287161,0.798076923076923,1.0,0.411418273445949,0.408347234129906,0.764871794871795,1.0,0.40292310185544,0.391913026571274,0.106077347629966,0.0,0.12571428517192,0.119999997317791,0.188292683261197,0.200000002980232,0.883386581469649,1.0,0.407259636874164,0.398530572652817,0.389048142788502,0.372601196169853,0.115161289791426,0.0,0.275228860439705,0.221470534801483,0.84040353658222,0.850178003311157,0.860556550990373,0.867294311523438,0.263104601262068,0.188010349869728,0.287060082428953,0.243404313921928,0.352540603624868,0.405797094106674,0.870761164318976,0.874317169189453,0.866333581618409,0.874317169189453,0.445932769804325,0.448033213615417,0.516361222780252,0.615905940532684,0.377489791367107,0.28571429848671,0.401585688454131,0.28571429848671,0.552329817887099,0.541951775550842,0.416688659132041,0.357894778251648,0.434953684186726,0.414867430925369,0.569612727993099,0.594666212797165,3.85491889725224,3.50270009040833,0.656841379932819,0.784574776887894,0.583514703535246,0.636363625526428,3.95931762845933,3.81950378417969,0.429251704577889,0.428571432828903,4.06328056625385,4.08773350715637,4.49908001861762,4.7294225692749
23,RZUA10,4954301.251,1947342.623,1.0,1.0,1.0,1.0,0.10992615657485,0.115076459944248,0.953657670454545,1.0,0.999331128169329,1.0,1.0,1.0,0.996573697352274,1.0,0.117328113593543,0.123886581510305,0.145270932371481,0.1528215482831,0.126280303907285,0.133110418915749,0.998799039231385,1.0,0.364070942193709,0.358798623085022,0.984615384615385,1.0,0.357446486759263,0.356707647442818,0.47933147710678,0.479999989271164,0.51622641569226,0.600000023841858,0.577560973966994,0.639999985694885,1.0,1.0,0.360783989202526,0.357450753450394,0.351370575840805,0.351344704627991,0.501600000590086,0.560000002384186,0.590125156458744,0.615432322025299,0.812725989046688,0.844240069389343,0.802456525096251,0.825984597206116,0.580765334092161,0.614326745271683,0.593963471868697,0.618490159511566,0.607707648127792,0.623954713344574,0.784666934564372,0.791498601436615,0.779889331809406,0.801778793334961,0.692932589253432,0.714937686920166,0.703055731257442,0.711225092411041,0.893021609020537,1.0,0.940536991636953,1.0,0.823544856630543,0.848057806491852,0.685270423337977,0.709593385457993,0.691364080006303,0.712196588516235,0.828450865026358,0.84993851184845,5.52181870256725,5.71227645874023,0.841856347594614,0.853337705135345,0.830462465172129,0.852121233940125,5.6416400175025,5.77846813201904,0.972114285922051,1.0,5.68977548103188,5.81670618057251,5.80445850541439,5.91738843917847
24,RZUA08,4954301.251,1948142.623,0.740092167931218,1.0,1.0,1.0,0.0423041399507358,0.0361408218741417,0.653148345784418,1.0,0.982908901925089,1.0,0.994827919169123,1.0,0.961455364809983,1.0,0.0519451691495419,0.0508639290928841,0.0832484297310616,0.0872525200247765,0.0627305431323721,0.0658564418554306,0.828915662650602,1.0,0.400364295776317,0.385578095912933,0.750128139415684,1.0,0.381980759304056,0.371259689331055,0.250696379971537,0.159999996423721,0.311392407109843,0.259999997913837,0.353846155871183,0.400000005960464,0.916398713826367,1.0,0.390603496985886,0.377428591251373,0.370688456489194,0.365597233176231,0.287228916962463,0.239999994635582,0.403199453041682,0.444439470767975,0.842513589562658,0.86060494184494,0.834228931963202,0.850168943405151,0.37392872971504,0.308846175670624,0.418760819110857,0.478996694087982,0.417957037735682,0.487253040075302,0.829989160225734,0.850168943405151,0.814535349607468,0.844257473945618,0.542379511842242,0.622587442398071,0.541515816486888,0.619675189256668,0.490815244200717,0.428571432828903,0.566175399802861,0.428571432828903,0.678355664217408,0.742261528968811,0.507341298387097,0.512559801340103,0.53152075926884,0.604568094015121,0.704673309005743,0.800194442272186,4.11788353119903,4.1992199420929,0.734439903917985,0.807099640369415,0.720914002126691,0.807342350482941,4.40213967665172,4.79834985733032,0.643542859447002,1.0,4.63427079354486,5.22096657752991,4.85069792728706,5.33040475845337
25,RZUA09,4954301.251,1947742.623,0.395359420520105,0.28571429848671,0.985259973964752,1.0,0.0651519337976436,0.0610073991119862,0.815031982942431,1.0,0.990728302197078,1.0,0.989142589633786,1.0,0.991173521266733,1.0,0.0563897206342024,0.0527107715606689,0.0278752812670883,0.0233597923070192,0.0472561178759784,0.0400507785379887,0.750997605746209,1.0,0.382953058235609,0.368888482451439,0.801278772378517,1.0,0.392982036788617,0.376147449016571,0.272686981283892,0.319999992847443,0.234846626596948,0.280000001192093,0.180487806658919,0.239999994635582,0.65814696485623,1.0,0.386028815938298,0.371089771389961,0.40123597056635,0.387733519077301,0.252048193600522,0.280000001192093,0.438082834526573,0.53182527422905,0.820337506891234,0.842310011386871,0.827569607113089,0.844240069389343,0.447218466105002,0.541042685508728,0.419995801803176,0.515456259250641,0.396625042323349,0.462070256471634,0.830540753206618,0.844240069389343,0.838254085315272,0.844240069389343,0.552975890432787,0.639618188142776,0.53946057955424,0.609125673770905,0.671469157704533,1.0,0.644606416102271,1.0,0.733320307345361,0.828393161296844,0.571202923298139,0.659051537513733,0.565128009677735,0.650545567274094,0.729312694131069,0.826262652873993,4.65136430961917,5.313236951828,0.696773471740576,0.758115887641907,0.714283575518312,0.82063701748848,4.57172633088254,5.20830225944519,0.578388865882406,0.428571432828903,4.3930245196489,4.97517466545105,3.99576003093438,3.84144306182861
26,RZUA02,4954301.249,1950542.624,1.0,1.0,1.0,1.0,0.389477794146419,0.381912678480148,0.974208466737816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39397875410908,0.387138366699219,0.411417367182361,0.408951669931412,0.399423820009966,0.394207775592804,0.997191011235955,1.0,0.36545452957126,0.363195538520813,0.990261404407996,1.0,0.358441725313134,0.357516795396805,0.400444444931216,0.439999997615814,0.476543212194502,0.479999989271164,0.517073174075383,0.560000002384186,1.0,1.0,0.362171939036918,0.360742077231407,0.353872915077056,0.353825569152832,0.442088354782886,0.439999997615814,0.580925318451348,0.602204203605652,0.859630822633372,0.87673419713974,0.862010468476214,0.87673419713974,0.555365496109584,0.593772262334824,0.602958991884035,0.609159290790558,0.622686464756061,0.618739545345306,0.866699140176833,0.876745223999023,0.849196912637397,0.856359124183655,0.694830425586731,0.702256113290787,0.706966609619677,0.710298597812653,0.892033065591546,1.0,0.93819033051233,1.0,0.808692166078622,0.840012639760971,0.658770345877269,0.693851828575134,0.67786534191222,0.69800865650177,0.823184227381927,0.842389702796936,5.73385677787442,6.0095591545105,0.844788170777834,0.847407162189484,0.836935343211803,0.843994170427322,5.88126461380406,6.04992198944092,0.979233227098902,1.0,6.01323815771619,6.09301900863647,6.11061753325201,6.13959693908691
27,RZUA01,4954301.25,1950942.625,1.0,1.0,1.0,1.0,0.253831969612485,0.252861052751541,0.914889836531628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254358161219855,0.253023386001587,0.255118460843738,0.25500351190567,0.254303072863879,0.253023386001587,0.966879489225858,1.0,0.369820797203945,0.364424243569374,0.932992327365729,1.0,0.362813143960891,0.360336989164352,0.331810586133707,0.400000005960464,0.41240506449455,0.479999989271164,0.514871795972188,0.519999980926514,1.0,1.0,0.368142665432604,0.363472521305084,0.356544424160834,0.356456622481346,0.363187252080061,0.439999997615814,0.503820685939436,0.592122733592987,0.875765898065712,0.87673419713974,0.889875921015797,0.898302972316742,0.48352214529107,0.576816618442535,0.546821145813948,0.607748329639435,0.636134026720882,0.637607395648956,0.890639620382081,0.898311913013458,0.879266200077474,0.874317169189453,0.652699630372106,0.704668670892715,0.727774372116064,0.725813269615173,0.733407529593358,1.0,0.766511494646611,1.0,0.7509181216733,0.828662395477295,0.590902207099051,0.686149299144745,0.608904631811279,0.694065034389496,0.763950215266216,0.8326715528965,5.18389810302966,5.78792190551758,0.843744160853015,0.843841910362244,0.795398023984544,0.836820423603058,5.32540406678852,5.85157251358032,0.842403629587756,1.0,5.56494919848892,5.90917301177979,6.02404767838284,6.03796911239624
28,RZUA03b,4954301.247,1950142.624,0.583410140775865,0.428571432828903,1.0,1.0,0.405915110206799,0.401609778404236,0.929257020974049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.414443179499119,0.414058893918991,0.43142980260481,0.433043777942657,0.421936170451612,0.423901468515396,0.887550200803213,1.0,0.363402187226709,0.362825244665146,0.91645310097386,1.0,0.367297865996718,0.368851602077484,0.320333333727386,0.360000014305115,0.266918237947818,0.319999992847443,0.223414633695672,0.159999996423721,0.853697749196141,1.0,0.365509975703492,0.366410076618195,0.366954720746248,0.369075164198875,0.3000796807121,0.360000014305115,0.506325743054458,0.582202553749084,0.783895880653241,0.801778793334961,0.779080007460747,0.801767468452454,0.515512890758587,0.591449797153473,0.4858666965077,0.567028820514679,0.447317744056002,0.47036799788475,0.776892826711801,0.791498601436615,0.767955836075455,0.790037214756012,0.596571841054866,0.685391962528229,0.568020578951408,0.650159686803818,0.776219174313402,1.0,0.749087992503828,1.0,0.777296308560284,0.841503858566284,0.623593409626501,0.696613878011703,0.615055537583658,0.69418665766716,0.769674757619443,0.839776813983917,5.3529666527679,5.86323118209839,0.73009827342658,0.816278457641602,0.755342685575447,0.834218859672546,5.28311273383167,5.84388017654419,0.701163854188146,1.0,5.15726618262322,5.76107859611511,4.89146507675968,5.13006639480591
